#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-908EB36647D4949-341F969F3882AE22
#datatype	hitsFull Results
#status	0
#Start time	2020-03-13T13:07:40	Run time	0:00:01:12
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	234763	112	220	3.18256e-07	51.4121	cl35099	rfc superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	188437	7	358	1.15417e-06	50.2283	TIGR03922	T7SS_EccA	N	cl33216
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	188437	7	358	1.15417e-06	50.2283	cl33216	T7SS_EccA superfamily	N	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	337367	347	381	3.38706e-06	44.0165	pfam09336	Vps4_C	N	cl07827
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	337367	347	381	3.38706e-06	44.0165	cl07827	Vps4_C superfamily	N	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	283678	146	342	3.77728e-06	48.4595	pfam06068	TIP49	C	cl37554
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	283678	146	342	3.77728e-06	48.4595	cl37554	TIP49 superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	315964	148	220	3.80741e-06	45.779	pfam13401	AAA_22	C	cl37859
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	315964	148	220	3.80741e-06	45.779	cl37859	AAA_22 superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	273047	97	255	1.45847e-05	46.6842	TIGR00382	clpX	C	cl36630
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	273047	97	255	1.45847e-05	46.6842	cl36630	clpX superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	279280	148	262	1.72518e-05	42.9934	pfam00910	RNA_helicase	 - 	cl21455
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	223666	148	360	1.98329e-05	46.1241	COG0593	DnaA	NC	cl33966
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	223666	148	360	1.98329e-05	46.1241	cl33966	DnaA superfamily	NC	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	234619	148	220	2.37486e-05	45.5069	PRK00080	ruvB	C	cl35059
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	234619	148	220	2.37486e-05	45.5069	cl35059	ruvB superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	214361	146	287	5.44015e-05	45.047	CHL00095	clpC	NC	cl33329
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	214361	146	287	5.44015e-05	45.047	cl33329	clpC superfamily	NC	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	236153	146	168	5.6807e-05	44.2413	PRK08116	PRK08116	NC	cl30760
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	225164	148	220	6.21727e-05	44.4701	COG2255	RuvB	C	cl34444
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	225164	148	220	6.21727e-05	44.4701	cl34444	RuvB superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	224401	145	217	6.62843e-05	43.933	COG1484	DnaC	NC	cl30760
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	239121	10	64	6.96752e-05	40.7553	cd02656	MIT	C	cl00299
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	223616	149	292	7.09129e-05	44.5778	COG0542	ClpA	NC	cl33938
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	223616	149	292	7.09129e-05	44.5778	cl33938	ClpA superfamily	NC	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	336785	147	274	0.000101896	41.4971	pfam07728	AAA_5	 - 	cl38244
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	336785	147	274	0.000101896	41.4971	cl38244	AAA_5 superfamily	 - 	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	129721	112	169	0.000111101	43.4426	TIGR00635	ruvB	C	cl31021
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	129721	112	169	0.000111101	43.4426	cl31021	ruvB superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	223679	99	163	0.000133178	43.7618	COG0606	YifB	NC	cl33973
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	223679	99	163	0.000133178	43.7618	cl33973	YifB superfamily	NC	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	307292	113	164	0.000142414	42.5171	pfam01078	Mg_chelatase	C	cl21455
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	237090	99	361	0.00030414	42.2835	PRK12402	PRK12402	C	cl36124
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	237090	99	361	0.00030414	42.2835	cl36124	PRK12402 superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	336783	148	261	0.000360624	40.6422	pfam07724	AAA_2	C	cl38243
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	336783	148	261	0.000360624	40.6422	cl38243	AAA_2 superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	238540	148	250	0.00038418	40.5609	cd01120	RecA-like_NTPases	C	cl28885
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	355771	148	250	0.00038418	40.5609	cl28885	RecA-like_NTPases superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	224140	148	218	0.000438892	41.8187	COG1219	ClpX	NC	cl34188
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	224140	148	218	0.000438892	41.8187	cl34188	ClpX superfamily	NC	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	285027	148	173	0.000460408	39.4586	pfam07726	AAA_3	C	cl37565
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	285027	148	173	0.000460408	39.4586	cl37565	AAA_3 superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	316040	148	258	0.000499902	40.7087	pfam13479	AAA_24	C	cl21455
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	310239	96	168	0.00068781	40.5489	pfam05496	RuvB_N	C	cl37732
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	310239	96	168	0.00068781	40.5489	cl37732	RuvB_N superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	131948	106	168	0.000729211	41.2981	TIGR02902	spore_lonB	C	cl31265
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	131948	106	168	0.000729211	41.2981	cl31265	spore_lonB superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	237495	107	166	0.000738404	41.5251	PRK13765	PRK13765	C	cl36293
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	237495	107	166	0.000738404	41.5251	cl36293	PRK13765 superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	274344	112	375	0.00164859	40.1799	TIGR02903	spore_lon_C	NC	cl37184
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	274344	112	375	0.00164859	40.1799	cl37184	spore_lon_C superfamily	NC	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	273259	107	214	0.00194088	40.2159	TIGR00764	lon_rel	C	cl36737
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	273259	107	214	0.00194088	40.2159	cl36737	lon_rel superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	224391	108	221	0.00196726	39.6413	COG1474	CDC6	C	cl34277
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	224391	108	221	0.00196726	39.6413	cl34277	CDC6 superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	172578	148	337	0.00204448	39.8125	PRK14088	dnaA	NC	cl31658
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	172578	148	337	0.00204448	39.8125	cl31658	dnaA superfamily	NC	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	274354	119	228	0.00226324	39.5385	TIGR02928	TIGR02928	C	cl37188
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	274354	119	228	0.00226324	39.5385	cl37188	TIGR02928 superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	235422	148	218	0.00231723	39.3717	PRK05342	clpX	NC	cl35307
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	235422	148	218	0.00231723	39.3717	cl35307	clpX superfamily	NC	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	278724	148	337	0.00262242	38.848	pfam00308	Bac_DnaA	 - 	cl21455
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	235871	148	169	0.00266708	39.1127	PRK06835	PRK06835	NC	cl35514
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	235871	148	169	0.00266708	39.1127	cl35514	PRK06835 superfamily	NC	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	224145	146	169	0.00326809	39.2576	COG1224	TIP49	C	cl34193
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	224145	146	169	0.00326809	39.2576	cl34193	TIP49 superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	129465	113	163	0.00476149	38.6711	TIGR00368	TIGR00368	NC	cl30992
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	129465	113	163	0.00476149	38.6711	cl30992	TIGR00368 superfamily	NC	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	338625	143	180	0.00496162	37.1256	pfam13191	AAA_16	C	cl38393
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	338625	143	180	0.00496162	37.1256	cl38393	AAA_16 superfamily	C	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	307276	148	167	0.00565229	38.0616	pfam01057	Parvo_NS1	NC	cl24009
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	329234	148	167	0.00565229	38.0616	cl24009	Parvo_NS1 superfamily	NC	 - 
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	non-specific	350796	120	166	0.0073621	37.2136	cd18038	DEXXQc_Helz-like	C	cl28899
Q#11 - >tr|Q9YDF3|Q9YDF3_AERPE Uncharacterized protein OS=Aeropyrum pernix (strain ATCC 700893 / DSM 11879 / JCM 9820 / NBRC 100138 / K1) OX=272557 GN=APE_0960 PE=4 SV=1	superfamily	355775	120	166	0.0073621	37.2136	cl28899	DEAD-like_helicase_N superfamily	C	 - 
Q#12 - >tr|A8AB71|A8AB71_IGNH4 AAA ATPase, central domain protein OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=Igni_0994 PE=3 SV=1	specific	223540	48	361	2.66527e-85	266.689	COG0464	SpoVK	N	cl33891
Q#12 - >tr|A8AB71|A8AB71_IGNH4 AAA ATPase, central domain protein OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=Igni_0994 PE=3 SV=1	superfamily	223540	48	361	2.66527e-85	266.689	cl33891	SpoVK superfamily	N	 - 
Q#12 - >tr|A8AB71|A8AB71_IGNH4 AAA ATPase, central domain protein OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=Igni_0994 PE=3 SV=1	non-specific	273521	56	366	2.75654e-66	222.475	TIGR01243	CDC48	N	cl36852
Q#12 - >tr|A8AB71|A8AB71_IGNH4 AAA ATPase, central domain protein OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=Igni_0994 PE=3 SV=1	superfamily	273521	56	366	2.75654e-66	222.475	cl36852	CDC48 superfamily	N	 - 
Q#12 - >tr|A8AB71|A8AB71_IGNH4 AAA ATPase, central domain protein OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=Igni_0994 PE=3 SV=1	non-specific	179699	83	356	4.95598e-61	200.829	PRK03992	PRK03992	N	cl32052
Q#12 - >tr|A8AB71|A8AB71_IGNH4 AAA ATPase, central domain protein OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=Igni_0994 PE=3 SV=1	superfamily	179699	83	356	4.95598e-61	200.829	cl32052	PRK03992 superfamily	N	 - 
Q#12 - >tr|A8AB71|A8AB71_IGNH4 AAA ATPase, central domain protein OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=Igni_0994 PE=3 SV=1	non-specific	273521	79	353	3.40599e-59	203.6	TIGR01243	CDC48	NC	cl36852
Q#12 - >tr|A8AB71|A8AB71_IGNH4 AAA ATPase, central domain protein OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=Igni_0994 PE=3 SV=1	non-specific	224143	83	356	5.53603e-59	195.947	COG1222	RPT1	N	cl34191
Q#12 - >tr|A8AB71|A8AB71_IGNH4 AAA ATPase, central domain protein OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=Igni_0994 PE=3 SV=1	superfamily	224143	83	356	5.53603e-59	195.947	cl34191	RPT1 superfamily	N	 - 
Q#12 - >tr|A8AB71|A8AB71_IGNH4 AAA ATPase, central domain protein OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=Igni_0994 PE=3 SV=1	non-specific	130309	76	343	7.20011e-57	189.24	TIGR01242	26Sp45	N	cl31081
Q#12 - >tr|A8AB71|A8AB71_IGNH4 AAA ATPase, central domain protein OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=Igni_0994 PE=3 SV=1	superfamily	130309	76	343	7.20011e-57	189.24	cl31081	26Sp45 superfamily	N	 - 
Q#12 - >tr|A8AB71|A8AB71_IGNH4 AAA ATPase, central domain protein OS=Ignicoccus hospitalis (strain KIN4/I / DSM 18386 / JCM 14125) OX=453591 GN=Igni_0994 PE=3 SV=1	specific	333757	131	264	1.2027e-47	157.749	pfam00004	AAA	 - 	cl29659
